ReviewID,UserID,ProductID,Rating,ReviewText,ReviewDate
803,0,Heme x Hello Kitty 糖心粉彩潤唇膏,3,?效果： 溫和低刺激、不易引起過敏?體驗方式： 正品容量/便利商店?使用季節： 秋、冬?使用環境： --也是被包裝打到才買的商品訴求是顯色又保濕才做成雙層用起來的感覺倒是兩方面都沒做好雖然外面一層保濕的護唇膏可是完全不夠力有脫皮狀況以至於顏色會卡在唇紋上顏色我也只能說很自然怎麼可能有咬唇效果HEME家一堆商品一直出包裝都很可愛我覺得只是用包裝跟不實廣告矇騙消費者以後我哪還敢買他們家的商品,2014.03.10 發表
804,0,Heme x Hello Kitty 糖心粉彩潤唇膏,5,?效果： 會回購、價格實在?體驗方式： 正品容量/其他?使用季節： 秋?使用環境： 換季同事去heme family特賣會買了好幾支她送我一支試用看看外包裝是很可愛的hello kitty打開是頗特別的設計外層為透明果凍護唇膏質地添加玻尿酸，很滋潤內層為顯色的唇彩擦起來會有淡淡的顏色，不乾無須分別使用護唇膏+口紅補妝很方便^^,2014.02.24 發表
805,0,Heme x Hello Kitty 糖心粉彩潤唇膏,4,?效果： 保濕、價格實在、不黏膩、不油膩、好上手、光澤、顯色、粉嫩、潤色、霧面、水亮?體驗方式： 正品容量/藥妝店?使用季節： 春、冬?使用環境： --這隻唇膏非常的便宜，我買的時候才$89這隻唇膏雖然很保濕但是並不是很持久而且沒有做好保濕的話會卡在唇紋裡。他只有2種顏色，我買的是玫瑰馬卡龍這顏色是比較偏紅色的粉紅色，我記得KEVIN老師有一個品牌曾經出過類似這種產品他的外面是玻尿酸+保濕胺基酸Balabalaba...總之就是很保濕的內層是顯色色素，包裝寫得太好聽了說高顯色粒子，但抱歉我不吃這一套。用起來不會卡卡的，但是一抿嘴整個唇紋就跑出來啦~還有他很會掉色，喝水事還好但是吃個東西就會掉到不知道哪裡所以乾脆花多一點錢去買一隻唇膏好了這隻唇膏雖然顯色力很好但是不持久阿!,2018.02.18 更新
806,0,霓幻防水眼彩筆,5,?效果： 會回購、價格實在、好上手、好推勻、光澤、自然、攜帶方便、服貼、珠光、好搭配、飽和、不暈染、筆芯軟?體驗方式： 正品容量/藥妝店?使用季節： 冬?使用環境： --因為在網路上看到有些部落客推薦這個牌子的眼彩筆當時看完文章的時候並沒有心動的感覺 ~.~直到有一天去逛街的時候 正好看到heme的東西買一送一而且才149 我就買了棕色的眼彩筆以及眼蜜回家之後立馬試畫看看用下我真的覺得我買對了!!!!因為眼彩筆真的很好用!!!!棕色的眼彩筆在眼皮上畫個兩三筆 之後用指腹推開 也很好推開推開後的顏色又飽和 而且出去逛個八個小時的街也不暈染也很好卸><如果這支用完之後 一定還會去回購 XD,2014.02.10 發表
807,0,Heme x Hello Kitty 糖心粉彩潤唇膏,2,?效果： 多功能?體驗方式： 正品容量/藥妝店?使用季節： 冬?使用環境： --今天逛小屈時失心瘋買的因為包裝太可愛了....沒想到護唇膏是心型設計內圈的心型是口紅外圈的透明心型應該是潤澤用的塗的時候因為心型很難對準唇線一但對準了外層的心型潤澤又會塗到唇外塗完後唇紋依然很明顯沒有油亮或水嫩感很想拿去退貨..............,2014.02.06 發表
808,0,粉嫩增色潤唇膏,4,?色號： - -?效果： 不黏膩、持久、好上手?體驗方式： 正品容量/便利商店?使用季節： 夏?使用環境： 換季買他是誤打誤撞在小7為了湊點數購入的透明的唇膏真的是好心機唷光明正大的拿出來補別人還以為是再補護唇膏~~~殊不知氣色卻偷偷變好了想要顯色一點的就多擦幾層我覺得他頗持久的可能是跟網友說他很難卸有關係也很滑順不乾也不卡唇紋但是顏色就是有點偏桃紅只擦一層還是偏桃紅喔所以如果跟我一樣是粉紅唇膏控的要思考一下再購入因為內心是粉紅控所以回購會考慮一下,2014.02.04 發表
809,0,零油光毛孔收斂凝膠,7,"?效果： 會回購、保濕、不黏膩、不油膩?體驗方式： 正品容量/大賣場?使用季節： 冬?使用環境： 氣候乾燥目前使用時間5天,但是卻非常控油之前用過太多控油系列,例如微姿500元那款,這個因為看他有縮毛孔+控油,所以買來看看我是在使用肌顏化妝水+X牌精華液後抹上這款以前別家效果都只能3-4H,下午2-3點手一摸額頭,都是油這款卻能撐到6-7點都還是不大油(僅僅微量)持續使用中 中價位卻不輸 7-800元的效果,甚至更好現在就等夏天,大出油的季節了大推!!!",2014.01.22 發表
810,0,翹飛炫長防水持久睫毛膏,5,?效果： 溫和低刺激、不易引起過敏、價格實在、持久、好上手、自然、攜帶方便、不暈染?體驗方式： 正品容量/便利商店?使用季節： 冬?使用環境： 寒冷前幾天看到7-11在做特價買一送一的優惠 於是買了一支眼線筆和睫毛膏，我買的是偏纖長款化起來的效果普通~沒有很纖長刷個幾次會結塊~但是很好卸除不會掉屑用眼唇卸時 睫毛膏彙整塊脫落~而不會有屑屑!這點還不錯整體來說是一個不算很厲害但他也不差的睫毛膏~很適合新手用~想要簡單自然的裝容這一支很符合,2014.01.16 發表
811,0,玫瑰超水感保濕全能導潤液,2,?效果： 溫和低刺激、用量省、清爽、不黏膩、不油膩、好吸收、好推勻、成份單純?體驗方式： 正品容量/藥妝店?使用季節： 夏、秋、冬?使用環境： --我這瓶用了很久 我這瓶是50ml的容量用了超過一個學期還沒用完如今我快用完它了><為什麼會用這麼慢呢??是因為每次擦它完都很乾一定還要再加個精華液或是乳液因為我喜歡直接擦完化妝水就可以出門就不用塗塗抹抹浪費時間所以在用這罐時我又一直買別牌的化妝水如今又用這罐是因為想趕快清掉~感覺很佔位子總之呢~我覺得它保濕力不夠是很清爽很便宜啦~不過我不想再回購,2014.01.15 發表
812,0,天使光毛孔淨化細膚晚安凍膜,6,"?效果： 會回購、清爽、價格實在、明亮. 透亮、柔嫩?體驗方式： 試用包 / 小容量/其他試用品?使用季節： 冬?使用環境： --前幾天去便利商店買東西,在裡頭東晃晃西看看,突然看到美妝區的架上多增加了很多東西於是就走過去看,突然看到這罐晚安面膜,突然想到家裡剛好沒有晚安凍膜了就買來試試看吧!這陣子幾乎熬夜到天亮天氣又冷,所以皮膚很黯沉摸起來也粗粗的,愛漂亮的我一回到家後就趕緊把基礎保養做完想趕快使用剛買的凍膜,打開外包裝的紙盒把商品拿出來的當下,心裡笑了一下,我是不知道一罐多少錢?但它未免也太迷你了吧!心想反正就用了再說瞜!敷上去時的感覺是冰冰涼涼的!雖然它是可以敷著睡覺不用裡會,但我沒辦法!所以使用晚安凍膜時我會看吸收的程度來決定時間的長短.洗完臉後我真真正正的愛上這款商品,之前的暗沉和粗糙全都不見了!!皮膚變的很有光澤度很明亮很細嫩,以前也使用過其它品牌的晚安凍膜,但這款(天使光毛孔淨化細膚晚安凍膜)是讓我最驚喜最滿意的!!雖然它很迷你但可以使用三次,今天等不及的先跑去超商把架上的凍膜掃光之外~~也準備明後天再前往藥妝店購買一系列的產品了!!!!!",2014.01.14 發表
813,0,粉嫩增色潤唇膏,4,?色號： - -?效果： 滋潤、好推勻、潤色?體驗方式： 正品容量/藥妝店?使用季節： 秋、冬?使用環境： 換季、溫差大 之前寶雅特價heme彩妝兩件$149的時候，跟著睫毛膏一起購入。白色管身，纖細好攜帶的尺寸；雖然我的唇類產品也很少用得完就是了XD內容物是乳白色潤唇膏，擦上嘴唇後會依照體溫/ph值變色的設計，很久以前買過Anna Sui也有類似的唇凍。變色後的顏色就是讓嘴唇多點紅潤、擦越多層越紅；但基於個人還是比較喜歡偏裸唇就是了……但是它的滋潤度很好也算持久，我喜歡先擦這隻產品，再疊擦質地極乾、單擦超顯唇紋的KATE裸色唇膏be-1。呈現的妝效我超級喜愛！,2013.12.13 發表
814,0,毛穴粉刺專用洗面乳,5,?效果： 不致痘、易沖淨、清新、深層清潔?體驗方式： 正品容量/藥妝店?使用季節： 夏、秋?使用環境： --這款是是屈臣氏有加價購優惠時購入 香氣是我很愛的葡萄柚香很淡不會過份濃郁洗面乳有隱含柔珠但卻不會讓人感到過份刺激在夏天真是超好用的可以讓油膩的臉龐潔淨卻又不會過分乾澀洗完感覺毛孔都可以重新呼吸若是到了秋天我則是把它拿來當作一週一次的溫和去角質使用本人兩頰易敏感泛紅使用這條使用乳沒有任何的敏感現象發生趁優惠購入CP質超高,2013.12.10 發表
815,0,霓幻防水眼彩筆,6,?效果： 用量省、價格實在、持久、好推勻、好上手、光澤?體驗方式： 正品容量/便利商店?使用季節： 秋?使用環境： --用IPad好難上傳圖片，害我心得又重打一次-_-#很久很久以買過一次Heme的保養品後就把它歸類為無路用廉價保養品牌沒想到會有買這個牌子的彩妝品的一天直到今天中午看到”女人我最大”裡小凱老師介紹這支是眼影類第一名連他自己也完全沒想到看他上妝在艾亞眼睛上的時候效果真的讓我大大生火了！！我真的完全沒想到也認不出這個牌子這邊也完全沒人投稿就知道是有多冷門！還好他有說是在便利商店買得到而且一支才149元剛好我手邊還有那家便利店的商品卡可以換馬上就衝去買，可是示範的顏色讓我跑了三家才找到一支不知道是不是因為大家昨晚看到女人我最大首播後就跟我一樣衝還是怎樣還好還是讓我買到了^^節目示範的是棕色系，我看棕色系只有一個閃耀金，不過英文寫Brown應該沒買錯試在手上一會兒沒擦掉，後來要擦卻怎搓也搓不掉可以想見是有多持久，也完全沒有卡線的情形不過顏色真的偏古銅金，非常顯色！但是塗眼線也不會太突兀今天沒有化妝所以請容我沒有塗好眼妝的照片大家看目前很滿意買這支！,2013.10.08 發表
816,0,玫瑰超水感亮白保濕晚安凍膜,6,"?效果： 會回購、保濕、不易引起過敏、價格實在、不黏膩、滋潤、柔嫩、香氣怡人、無負擔?體驗方式： 正品容量/藥妝店?使用季節： 冬?使用環境： 溫差大HEME已經出了很多系列的產品~~我買來用過的卻是用手指頭都數得出來之前有PO玫瑰導潤液使用文((玫瑰導潤液是我第一次接觸到HEME的產品))之後還有買過薰衣草彈潤肌晚安凍膜&現在正準備要寫的玫瑰超水感晚安凍膜 用過之後""""薰衣草晚安凍膜""""後我覺得""""沒有效果""""所以對HEME玫瑰超水感晚安凍膜也沒什麼期待的說(打入冷宮)直到有一天心血來潮想用用看之前買的玫瑰超水感晚安凍膜打開瓶蓋先試聞味道...聞到的是玫瑰的香味(老實說我不喜歡玫瑰的味道ㄝ)在最後一道保養程序擦上它...讓我很驚訝的說!!!!!比我預期中的好用而且很保濕.....^^擦在臉上沒有黏膩的感覺隔天睡醒照鏡子看看自己的臉....還是一樣的咕溜咕溜讓我對這瓶凍膜很滿意的說....我又開始對HEME的產品有點好感了用完我會考慮再回購的....主要價格是親民而且我覺得真的好用",2013.09.27 發表
817,0,玫瑰超水感保濕全能導潤液,6,?效果： 會回購、溫和低刺激、保濕、不黏膩、滋潤、不致痘?體驗方式： 正品容量/藥妝店?使用季節： 春、夏、秋?使用環境： --小區買一送一時購入超級便宜而且MIT也不做動物實驗(這點大推)稠狀的化妝水保溼度很好也不黏膩吸收快速夏天我只需要擦這罐就夠了濃濃的玫瑰味因為用習慣無香料的保養品所以對我來說有點太香了另外妝前厚敷一層效果很不錯因為另一罐妝前精華用完了所以嘗試加幾滴在粉底液裡面上妝好推也不易脫妝是懶惰人+混合肌+窮學生的好物^^,2013.06.28 發表
818,0,玫瑰超水感胺基酸進化保濕洗面乳,6,?效果： 會回購、溫和低刺激、保濕、不易引起過敏、用量省、清爽、價格實在、不油膩、滋潤、明亮. 透亮、不致痘、柔嫩、不致粉刺、質地細緻、光滑?體驗方式： 正品容量/藥妝店?使用季節： 春、夏?使用環境： 溫度舒適、氣候乾燥、氣候潮濕、溫差大、冷氣房這一罐是在屈臣式的清倉區看到買下來的 對這個牌子基本上沒什麼信心~因為之前用過~不管什麼商品都覺得很普通~不過看在59的份上就買了~XD洗了之後其實還蠻驚艷的~沒讓我過敏 也沒讓我的皮膚感到緊繃不適~非常棒!而且也沒有什麼脫皮的現象~我是在卸妝油之後使用~洗得很乾淨~可是也沒帶走肌膚的水分~缺點大概就是大家說的玫瑰味太香~但是我是玫瑰味的擁護者~所以基本上那對我來說不是問題~只是還是覺得有點點刺鼻啦~不過我是不放在心上就試了很推薦~便宜好用 CP值高的洗臉產品!,2013.06.27 發表
819,0,天使光煥膚去角質凝膠,2,"?效果： 溫和低刺激、不易引起過敏、不致痘、不致粉刺、天然、去角質?體驗方式： 正品容量/其他?使用季節： 春、秋、冬?使用環境： 換季、悶熱、寒冷、溫差大前陣子已經用完就容我不放圖片了吧!!長的就跟一般洗面乳沒兩樣瓶身是綠色的一打開會聞到綠茶味道質地是綠色含有顆粒狀感覺很天然~應該是我用太多了，我覺得塗在臉上超~~~級黏的(我的臉被黏住了囧"")好難推勻&按摩去角質致命缺點是好難沖乾淨啊!!使用時不會出現白屑屑不過我真的用不習慣這產品不會回購了!!現在已經改用LOVEMORE愛戀膜法純果物酵素溫和去角質膜幻凍蜜個人認為比這款便宜又好用多了!!容量比較：120ml(LOVE MORE愛戀膜法)>100ml(此款)價格比較：NT199(LOVE MORE愛戀膜法)>NT249(此款)",2013.06.07 發表
820,0,翹飛炫長防水持久睫毛膏,6,"?效果： 會回購、溫和低刺激、持久、好上手、自然、攜帶方便、根根分明、纖長、不結塊、不產生蟑螂腳、溫水可卸、價格實在、防水、增長?體驗方式： 正品容量/網路商店、拍賣?使用季節： 春、冬?使用環境： -- 這條睫毛膏太好用了ur沒有資料我就新增了~ 哈哈heme的chic輕彩妝真的很便宜一律$149這個睫毛膏我網購只要$120價格非常可愛刷頭不會很胖 我喜歡刷起來根根分明、纖長不會出現蟑螂腳 不結塊刷很多次也不會小小缺點:1.不捲翹比起戀*魔鏡、媚*琳等等 這款的捲翹就遜色多了2.不濃密雖然纖長 但是並不濃密睫毛較稀疏的人 刷起來可能還是....稀疏@_@""訴求濃密的人可以把這支拿來打底 再刷濃密的睫毛膏以上2點對於不想被看出有化妝的學生 應該不算缺點吧卸妝很方便 溫水可卸價格親民又好用小資女、學生都非常適合喔---------------------------------2013.04.03補充:發現一點它讓我的睫毛變長了!!!!!!!開心:D",2013.02.28 發表
821,0,無瑕魔法粉刺洗面乳,(淺層體驗),"?效果： 清爽、價格實在、易沖淨、起泡容易、泡沫豐富?體驗方式： 正品容量/藥妝店?使用季節： --?使用環境： 換季、溫差大heme這一款無瑕魔法粉刺洗面乳對我來說是個蠻好洗淨的洗面乳,洗完之後很清爽! 粉刺方面只有稍稍的變淺味道是甜甜的葡萄柚味,擠一些在手上有感覺到有顆粒 但不多!在我用之前以為是一種要洗很多次才洗的乾淨的洗面乳我用了之後覺得很好洗!!!!但效果沒有那麼神奇好像不會讓粉刺通通消失過了幾個小時之後發現臉有一點出油,換回平常用的洗面皂後似乎就沒什麼出油了",2013.02.03 發表
822,0,玫瑰超水感特效保濕凝乳,5,?效果： 會回購、溫和低刺激、保濕、不易引起過敏、用量省、價格實在、不油膩、明亮. 透亮、好吸收、好推勻?體驗方式： 正品容量/網路商店、拍賣?使用季節： 冬?使用環境： 寒冷、氣候乾燥、溫差大這罐玫瑰味的保濕凝乳算是今年冬天的保濕新寵兒呀，一打開蓋子就隱隱約約聞到玫瑰香味，自己還蠻喜歡玫瑰味，所以擦到臉上時感覺好放鬆，雖然品名是保濕凝乳，打開蓋子一看很像是凍膜類的保養品，只是偏乳狀，很貼心有附小勺子可挖取，挖起凝乳時感覺好水嫩呀，在臉上很好推抹，剛塗上後感覺很滋潤耶，可以順便在臉上按摩，好吸收，吸收後不會有油膩感，一開始放在夜間保養使用，所以用量多些，後來試在日間保養，因為保濕度不錯可幫助後續上妝更服貼喔，不過日間的用量就要減少了，對我而言保濕度不錯也很平價，而且是MIT~所以之後會考慮回購喔~,2013.01.06 發表
823,0,零油光毛孔收斂凝膠,4,"?效果： 溫和低刺激、保濕、不易引起過敏、清爽、用量省、價格實在、不黏膩、不油膩、好吸收、不致痘、持久、好推勻、不致粉刺、好上手、質地細緻、舒緩、清新、控油、不悶、消炎、無負擔?體驗方式： 正品容量/其他?使用季節： 夏?使用環境： 悶熱、氣候潮濕、冷氣房時間過得很快一轉眼時序居然已經過了立秋可是秋老虎都還沒正式發威氣溫卻始終是居高不下對於肌膚容易泛油光的人來說真是一大折磨不過,沒有關係最貼心的heme聽到大家的心聲了在接近夏天尾巴的時刻推出了天使光系列的零油光毛孔收斂凝膠要來幫有出油困擾的人打擊油光接著就來看看這款凝膠有多厲害吧◎產品介紹：一瓶搞定油光 縮小毛孔 清爽保濕 還能抑制隱形痘妝前使用能收斂毛孔,讓妝感更細緻,同時延緩出油；曬後使用清涼的觸感能幫肌膚降溫,有效舒緩不適塗擦起來涼涼的清爽凝膠劑型,一瓶搞定油光、清爽保濕,還能抑制隱形痘,使肌膚細緻毛孔彷彿看不見◎主要成份：台灣檸檬草精露、金縷梅萃取、Phlorogine植物活性素、蘑菇萃取精華、玻尿酸、甘草精(以上擷取自heme粉絲團)其實原本有點猶豫要不要報名參加這次的試用活動因為很久以前曾經使用過收斂的產品結果只得到非常刺痛的感覺此後對於有收斂效果的產品都敬謝不敏不過之前曾經使用過heme天使光系列的產品而且毛粗大的問題也一直困擾著我so還是決定報名啦:pheme的效率很棒每次公布試用名單後的隔天就能收到產品除了有盒裝外還有仔細密封住喔當然這款凝膠也一樣是MIT的產品盒子底部清楚標示著製造日期是今年六月製造的新鮮貨呢將盒蓋打開可以看見凝膠被固定得好好的儘管是長途運送也不會因顛簸而打翻這款凝膠是圓罐裝容量足足有40ml瓶身上並沒有太多花俏的裝飾only簡單標示產品名稱瓶身另一端則是使用方式而產品本身底部也有印上製造日期所以紙盒弄丟也不用擔心通常這種圓罐裝的產品都會附上小挖勺不過紙盒裡卻都沒發現它的蹤影耶打開瓶蓋後發現原來藏在隔板裡不過這樣的設計真的很棒因為我常常都不知道該把挖棒放哪好(有些產品沒有紙盒)原來還有這個空間可以利用將隔層拿起可以看到滿滿的凝膠接著就趕緊來使用看看吧使用程序就是臉部清潔及化妝水後用挖勺沾取適量即可凝膠ㄉㄨㄞ ㄉㄨㄞ的樣子看起來好可口(誤)它的質地是透明凝膠接近凍狀味道是有點淡淡不刺鼻的薄荷味除了全臉使用外我也會加強於兩頰毛孔粗大處還有易有黑頭粉刺的鼻頭以及容易出油的額頭T字前面有提到原本很怕使用有收斂效果產品可是這款凝膠完全沒有刺激感雖然有薄荷的味道但沒有清涼感令我意外的是保濕效果很不錯而且完全不油也沒有黏膩感油性肌膚一定會喜歡的後續不用乳液直接上妝也OK喔到了下午臉上的出油情形只稍有一點油光鼻翼處也在可以接受的範圍接著拿出吸油面紙來測試如果完完全全沒有油那其實也很可怕但油光明顯比之前減少很多大家都知道要改善肌膚出油的情形除了控油以外最重要的其實是保濕而這款收斂凝膠雖然不會讓你一滴油都沒有但我覺得它可以幫助延緩出油的時間而且同時做到清爽保濕早上趕時間時可以省略掉瓶瓶罐罐喔至於毛孔有沒有縮小...""冰凍三尺非一日之寒""毛孔粗大不是一天兩天的事要在短時間之內變小也不容易但我一定會持續使用下去朝無孔不入(?)的目標邁進(握拳)此外,從ur美妝新聞得知這款凝膠添加了苗栗卓蘭的檸檬草精露加上金縷梅所以鎮定肌膚的效果相當不錯如果有曬傷的話也可以厚敷舒緩不適這款毛孔收斂凝膠是全新升級版而舊版正是毛孔收斂淨脂凝膠但我並沒有使用過所以也無從比較起不過可以確定的是新款的容量足足比舊版多了10ml更大心的是加量居然不加價哩此外,前陣子有個新聞指出某些品牌似乎決定未來要改用動物做實驗雖然不知道是不是真的但看了還是很難過不過heme堅持從包裝、容器到產品都不用動物做實驗喔除了給heme拍拍手外也真心希望所有的品牌都能善待動物們嚕整體而言還算是蠻不錯的最近heme的秋日特賣開始嚕舊包裝產品下殺到1折起而且不能親臨現場也可在網路上下訂呢喜愛heme產品的話可千萬不要錯過這個撿便宜的機會再次感謝heme提供的試用機會:)",2012.08.17 發表
824,0,玫瑰超水感亮白保濕晚安凍膜,6,"?效果： 會回購、保濕、不易引起過敏、清爽、用量省、價格實在、不黏膩、不油膩、滋潤、明亮. 透亮、好吸收、不致痘、持久、柔嫩、好推勻、不致粉刺、光滑、光澤、好上手、舒緩、易沖淨、修護、攜帶方便、服貼、不悶、均勻膚色、彈力、緊實、緊緻毛孔、改善細紋、改善粉刺、水亮、不緊繃、改善皺紋、收斂、抗老、香氣怡人、無負擔?體驗方式： [重複使用]正品容量/藥妝店?使用季節： --?使用環境： --不致痘 ~ 不長粉刺 ~ 相當溫和又保濕的聖品heme  玫瑰超水感亮白保濕晚安凍膜  讚啦 !!!!!!各位看倌   你可別小看她呦 ( 瞪大眼看仔細 )雖然是開架品   效果卻好得嚇嚇叫  嘖 ~ 嘖 ~~~又是一款讓我驚豔的開架品 ( 便宜又好用 )用慣了專櫃品的我   皮膚的味口早就被我養大了之前在UR爬文時   發現heme的產品   口碑相當好這點讓我這個喜歡嘗鮮的人   相當好奇心裡總想著 ~ 兩三百塊的東西 ~ 效果能好到哪裡去 ?如果你也跟我的想法一樣   那你就大錯特錯瞜 No NO NO ~~~在我連續使用了一瓶之後 ( 早晚都會用 )   火速驅車前往小屈家   把她其他的姊妹都敗回家這樣你就會知道我有多愛她了 ( 甲你攬ㄉ一ㄠˊ ~ ㄉ一ㄠˊ )扭 ~成分很多網友都寫過了 ~ 我在此省略瞜 ( 被飛踢 ~~~ ) 懶 ~""~質地沒有流動力   ㄚ就比較像美乃滋ㄚ ( 想吃的想瘋了 ) 嘻 ~略帶一點粉紅色的透明凝膠狀延展性相當好   很好推   通常我的用量都不會太省晚上兩杓   白天一勺做為妝前保濕凝膠使用這是我之前看到  有網友介紹說可以這樣使用ㄟ ~ 還真的耶 ! 不比妝前保濕凝膠差耶 ( 意外收穫 )使用效果保濕能力相當優秀   不管是吹整晚冷氣或整天待在空調房間以及白天太陽公公強烈蒸發水分   的情形下   都不會變成乾妹妹耶 !!!神奇吧 ! 沒錯她就是這樣厲害 ( 補水保濕效果一流 )在美白的部分   我個人認為普普要說美白還不如說她能讓皮膚恢復彈性增加光澤感來得更恰當真的可以提亮膚色   變成 QQ 滑滑  嫩嫩的  Q彈肌寫到這裏忍不住默默的把她加到六分因為用完一瓶後   我有停了一個星期沒用在停止使用的期間   皮膚一天比一天粗糙真是夠了 ~""~ 讓我嚇了一大跳  趕緊再次驅車前往小屈再敗兩瓶回家備用各位好朋友可能會懷疑   真的有差那麼多嗎 ??????????????真拍謝 m(_ _)m 她就是那麼真實的在我臉上發生連我這麼鐵齒的人   也不得不佩服她我看我以後都會離不開她了   回不去了 ( 天哪 )))))) 喊還好她很便宜   希望她永遠都在 ( 別斷貨ㄚ )在開文時就有提到   她不致痘不長粉刺一停用   粉刺林就又來報到了 ( 無言 ) = =""難到她有抗痘抗粉刺的療效嗎 ???ㄡ ~ No No No ~~~~~~~其實是因為皮膚油水平衡了油水一平衡   皮膚就不會做怪瞜 ( 懂嗎 ? )皮膚也因為吸飽水分   那些囂張的毛孔也瞬間收斂不少 哈哈哈 ~~~ 可見我以前皮膚有多缺水了她們家的晚安凍膜都很讚   我都有買改天再PO文跟大家分享題外話感謝各位好友的推推 3Q ~ 愛心咪啾  ^O^今天有收到UR的通知heme家   在做回饋特價   有興趣的朋友可以上網採購喔 !價錢更便宜   是在heme的網站喔 ! 拜拜 ~~~~~~~~",2012.08.16 發表
825,0,雪感肌集中美白晚安凍膜,6,"?效果： 會回購、保濕、不易引起過敏、用量省、價格實在、不黏膩、不油膩、滋潤、明亮. 透亮、好吸收、不致痘、持久、柔嫩、好推勻、不致粉刺、光滑、光澤、好上手、舒緩、易沖淨、無香味、修護、服貼、不悶、均勻膚色、美白、彈力、緊緻毛孔、改善細紋、改善粉刺、水亮、不緊繃、淡疤、淡化斑點、抗老、無負擔?體驗方式： [重複使用]正品容量/藥妝店?使用季節： --?使用環境： -- 今天就繼續介紹HEME的晚安凍膜瞜 ^O^這瓶同樣是我家熱愛產品之一昨晚我偷偷數了媽咪的化妝台乖乖 ~~~ 晚安凍膜有十瓶耶 ( 不同品牌  不同款式 )在此就可看出  我們家人有多喜歡使用晚安凍膜了光是HEME家的就有四種  幾乎都買齊了當然這款也是用了很多瓶瞜 ^O^雪感肌集中美白晚安凍膜  真得很好用GOOD!我記得在去年春季時雪感肌晚安凍膜跟雪感肌化妝水  一同出現在我家因為當值進入夏天  天氣漸漸炎熱看到雪感肌的外表  就很消暑啊 !淺粉的天空藍  一看就瞬間清涼了不少 !舒服的外表  就這樣吸引我愛用到今天有時懶惰症發作時  也都只有擦化妝水跟這款晚安凍膜而已當然是使用雪感肌保濕型的化妝水喔 ( 同系列 )在夏天其實就很足夠瞜 ( 偷懶之人 )同系列的化妝水也很好用 ( 改天再PO )這時才發現  啊 ~~~ ))))) 用過的東西還真多啊 )))))))))回歸正題其實我一直覺得他們家的晚安凍膜除了名子 香味 顏色 不同之外 效果其實都一樣 ( 讚 )))補水鎖水美白的功能都很優秀也有可能是我的皮膚還年輕對於抗老抗皺紋的效果  在我臉上發揮不了作用才會讓我如從比較起吧 ? ( 這是我娘親說的 )不過基本上  從年輕時期就開始注重保養比較不會老得太快 ( 我家人就是範例 )尤其是我媽咪跟我姊  經常在逛街時就被誤認為姊妹 哦 ~""~ 說這句話我很擔心被扁耶 ( 挫 ~ )真是不知到應該說  是我媽咪得意 ~ 還是我姊該失意捏其實我姊保養的也很好啦 ( 趕快說好話 ))常常年紀被猜得很輕  到現在都還被誤認是翹課生逛大街 哈哈~這款晚安凍膜  一樣是輕透淡白色  凝膠狀延展性很好  因為本人用量不會太省兩顆生紅豆量  就可以擦完全臉用量的部分  可以自我斟酌喔 ! 剛擦完有些濕潤感  這時趕緊用乳液鎖水有些網友說這是黏膩感 ~ 我個人是不會有這樣的感覺啦 !吸收度也同樣很好吸收  天天使用也不會有負擔喔 !隔天起床洗完臉  皮膚就變的滑嘟嘟 ~~~ 超嫩的我可是天天使用晚安凍膜喔 !就算是周休二日  的保養日有敷面膜  敷完我還是會再加上一層晚安凍膜  這樣我才會安心歐 !長期保持油水平衡  皮膚都變的超級乖的也不會亂長痘痘粉刺捏 ( 愛死了 ) 超級自戀狂至於美白部分  是要長期觀察的不過在肌膚提亮的部分  到是很不錯他能很迅速的增加肌膚光滑度  很有光澤呢 ( 得意 )而且他們家的產品經常會舉辦打折優惠我媽都是在買一送一時  下手屯貨 ~""~因此家中  長年不斷貨 ( 我也樂得長期使用瞜 )會被我扣一分的關係是  味道有些 嗯 ~~~~~不喜翻啦 ! 有人形容說  很像醬糊的味道真的耶 ( 拿近鼻子 聞一聞 ) ~""~不過也正因為如此  可以知道  他沒添加人工香精咩 !使用久了之後 ~ 嘿 ~ 也就習慣了 哈哈 ~~~~~還是效果比較重要啦 !!! ^O^",2012.07.04 發表
